AILI(sub, obj, type, content, context, time)
Speech(991, 999, Positive, This is fun!, null, 933)
Speech(991, 999, Proposal, Will you come to the prom with me!, null, 933)
Thought(999, 991, Conflict, Should I go to the Prom with 991? I really want to go with 993, null, 933)
Speech(999, 991, Rejection, I'm Sorry 991, I don't want to go to the Prom with you., null, 933)
Speech(993, 995, Positive, Nice to meet you!, null, 939)
Speech(993, 995, Negative, Not so fun ..., null, 939)
Speech(999, 993, Positive, Nice to meet you!, null, 944)
Speech(999, 993, Positive, This is fun!, null, 944)
Speech(993, 991, Positive, This is fun!, null, 948)
Speech(991, 999, Positive, This is fun!, null, 962)
Speech(995, 991, Positive, This is fun!, null, 976)
Speech(997, 991, Positive, This is fun!, null, 993)
Speech(995, 991, Positive, This is fun!, null, 995)
Speech(993, 991, Positive, This is fun!, null, 1016)
Speech(999, 993, Negative, Not so fun ..., null, 1056)
Speech(997, 993, Positive, This is fun!, null, 1058)
Speech(997, 995, Positive, This is fun!, null, 1073)
Speech(999, 993, Positive, This is fun!, null, 1078)
Speech(999, 993, Negative, Not so fun ..., null, 1095)
Speech(999, 991, Proposal, Will you come to the prom with me!, null, 1186)
Thought(991, 999, Conflict, Should I go to the Prom with 999? I really want to go with 993, null, 1186)
Speech(991, 999, Rejection, I'm Sorry 999, I don't want to go to the Prom with you., null, 1186)
Speech(999, 995, Negative, Not so fun ..., null, 1224)
Speech(991, 999, Negative, Not so fun ..., null, 1267)
Speech(999, 991, Positive, This is fun!, null, 1271)
Speech(993, 997, Negative, Not so fun ..., null, 1341)
Speech(995, 991, Positive, This is fun!, null, 1358)
Speech(995, 991, Proposal, Will you come to the prom with me!, null, 1358)
Thought(991, 995, Conflict, Should I go to the Prom with 995? I really want to go with 993, null, 1358)
Speech(991, 995, Rejection, I'm Sorry 995, I don't want to go to the Prom with you., null, 1358)
Speech(991, 995, Proposal, Will you come to the prom with me!, null, 1359)
Speech(995, 991, Accept, Yes 991! I'd love to go to the Prom with you!, null, 1359)
Speech(997, 993, Positive, This is fun!, null, 1361)
Speech(999, 995, Positive, This is fun!, null, 1407)
Speech(995, 991, Positive, This is fun!, null, 1409)
Speech(997, 993, Negative, Not so fun ..., null, 1409)
Speech(999, 995, Positive, This is fun!, null, 1420)
Speech(995, 999, Positive, This is fun!, null, 1428)
Speech(999, 995, Positive, This is fun!, null, 1430)
Speech(995, 991, Positive, This is fun!, null, 1467)
Speech(993, 997, Positive, This is fun!, null, 1647)
Speech(995, 991, Positive, This is fun!, null, 1648)
Speech(999, 995, Positive, This is fun!, null, 1700)
Speech(991, 999, Positive, This is fun!, null, 1721)
Speech(999, 991, Positive, This is fun!, null, 1736)
Speech(993, 997, Positive, This is fun!, null, 1740)
Speech(991, 999, Positive, This is fun!, null, 1741)
Speech(991, 995, Positive, This is fun!, null, 1746)
Speech(999, 995, Negative, Not so fun ..., null, 1757)
Speech(995, 991, Negative, Not so fun ..., null, 1807)
Speech(999, 991, Negative, Not so fun ..., null, 1822)
Speech(995, 997, Positive, This is fun!, null, 1917)
Speech(997, 991, Positive, This is fun!, null, 1947)
Speech(999, 997, Positive, This is fun!, null, 1993)
Speech(995, 999, Positive, This is fun!, null, 1998)
Speech(995, 991, Positive, This is fun!, null, 2039)
Speech(995, 991, Negative, Not so fun ..., null, 2042)
Speech(997, 999, Negative, Not so fun ..., null, 2095)
Speech(995, 991, Positive, This is fun!, null, 2113)
Speech(997, 991, Positive, This is fun!, null, 2137)
Speech(991, 993, Negative, Not so fun ..., null, 2149)
Speech(991, 993, Positive, This is fun!, null, 2163)
Speech(995, 993, Positive, This is fun!, null, 2167)
Speech(997, 999, Positive, This is fun!, null, 2174)
Speech(995, 991, Positive, This is fun!, null, 2195)
Speech(991, 993, Positive, This is fun!, null, 2216)
Speech(995, 999, Positive, This is fun!, null, 2233)
Speech(997, 991, Positive, This is fun!, null, 2281)
Speech(999, 993, Positive, This is fun!, null, 2294)
Speech(993, 991, Positive, This is fun!, null, 2349)
Speech(995, 999, Positive, This is fun!, null, 2360)
Speech(995, 991, Positive, This is fun!, null, 2368)
Speech(991, 999, Positive, This is fun!, null, 2391)
Speech(993, 991, Positive, This is fun!, null, 2394)
Speech(999, 991, Positive, This is fun!, null, 2521)
Speech(991, 999, Positive, This is fun!, null, 2572)
Speech(995, 999, Negative, Not so fun ..., null, 2587)
Speech(999, 991, Positive, This is fun!, null, 2618)
Speech(995, 991, Positive, This is fun!, null, 2625)
Speech(993, 997, Negative, Not so fun ..., null, 2641)
Speech(999, 995, Positive, This is fun!, null, 2650)
Speech(997, 993, Positive, This is fun!, null, 2672)
Speech(993, 997, Positive, This is fun!, null, 2689)
Speech(993, 997, Proposal, Will you come to the prom with me!, null, 2689)
Thought(997, 993, Conflict, Should I go to the Prom with 993? I really want to go with 991, null, 2689)
Speech(997, 993, Rejection, I'm Sorry 993, I don't want to go to the Prom with you., null, 2689)
Speech(997, 993, Proposal, Will you come to the prom with me!, null, 2689)
Speech(993, 997, Accept, Yes 997! I'd love to go to the Prom with you!, null, 2689)
Speech(995, 991, Positive, This is fun!, null, 2705)
Speech(999, 995, Positive, This is fun!, null, 2762)
Speech(999, 991, Positive, This is fun!, null, 2796)
